,pearson_r,spearman_rho,mean_sn,mean_mer,mean_both,var_sn,var_mer,log2fc_mer_vs_sn,abs_log2fc,det_rate_sn,det_rate_mer,det_ratio,entropy_sn,entropy_mer,max_over_mean_sn,cv_sn,cv_mer,top_ct_sn,top_ct_mer,same_top_ct,biotype,r_quintile,r_bin
OSTN,0.9327234222146216,0.8732333322325083,0.0206237534375,0.06124937475,0.04093656409375,0.0010284594688396414,0.0048061825396511215,1.525442379518501,1.525442379518501,0.04621894641778133,0.013700209885370391,0.2901422188490694,3.560355153383937,3.88768573824966,6.681095195283849,1.5222436802800545,1.1080433921817685,Pvalb,Pvalb,True,protein_coding,Q5 (best),>0.9
OTOF,0.5933054335073393,0.9019352246266048,0.04272116779166666,0.18106879945833332,0.11189498362499999,0.010909720799918145,0.04864231133863547,2.058079872512156,2.058079872512156,0.07441206674291312,0.040662407454390564,0.5392029314487901,2.5548692274592812,3.763547326145213,11.306699347629317,2.3934369951976704,1.1923994763281704,Sst Chodl,L4 IT,False,protein_coding,Q2,0.5-0.7
OTOGL,0.726006933786266,0.8130434782608694,0.18852434704166665,0.13494991141666665,0.16173712922916667,0.07037917933880167,0.016310674646117213,-0.4793079832503623,0.4793079832503623,0.4259047508060985,0.04193094540673979,0.09822084511255523,3.444498562386448,4.060368473523664,4.7169592360580355,1.3775676993988448,0.9264492962263359,L5 ET,L5 IT,False,protein_coding,Q3,0.7-0.9
OTUD6B,0.0250793949671788,0.0060869565217391,0.11942344145833332,0.43711093625,0.2782671888541667,0.00024344075493219454,0.028395137229583308,1.863179975645887,1.863179975645887,0.2785882318667372,0.12048804114676649,0.43094818527339107,4.57319074178489,4.494091028496184,1.2501780067365649,0.12789847259152948,0.3773884554550452,L2/3 IT,Sst Chodl,False,protein_coding,Q1 (worst),0-0.3
OTUD6B-AS1,-0.0915352283045649,-0.0504347826086956,0.22667443266666668,0.07962198994166665,0.15314821130416667,0.004242245320621473,0.0035314142923821928,-1.4977269912486628,1.4977269912486628,0.44250307713540116,0.028207671194962244,0.06360197403173927,4.526540195008783,4.1946447631452815,1.5305570898248841,0.2812895830919638,0.7306335402111649,Pax6,L5 IT,False,antisense,Q1 (worst),<0
OTUD7A,0.7133404808118939,0.6373913043478261,1.2374469925,0.20916113158333335,0.7233040620416666,0.22610856605903515,0.013187404413500284,-2.5589643415563876,2.5589643415563876,0.9489596003011955,0.06755541204419419,0.07111398423972448,4.44694796771137,4.33158688996563,1.4559473746508782,0.376175234656591,0.5374734015549649,Oligodendrocyte,L5 IT,False,protein_coding,Q3,0.7-0.9
OTUD7B,0.8779673938406631,0.3869565217391304,0.25425251075,0.22738949941666667,0.24082100508333332,0.02730798331818222,0.034407719518010735,-0.16042883006380132,0.16042883006380132,0.40111286716197997,0.16075835505223135,0.39978416056871496,4.347421983729735,4.310588310977546,3.4064987497866825,0.6362647470053574,0.7985752317979156,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q4,0.7-0.9
OVCH1,0.3024729845492402,0.2321739130434782,0.10372958832083334,0.11762160754166666,0.11067559793125001,0.018512960318011237,0.004385830764075192,0.17969773653495877,0.17969773653495877,0.1768206084354159,0.027031390548238592,0.15201494802024784,3.6912775021381132,4.355471906596343,5.192048273962274,1.2840844239833569,0.5511846588087798,Sst Chodl,Chandelier,False,protein_coding,Q1 (worst),0.3-0.5
OVGP1,0.8067956639879412,0.7539130434782607,0.06464498129166667,0.41607173591666663,0.24035835860416666,0.0012212523893043129,0.05787040146811178,2.6675389239750236,2.6675389239750236,0.17479588938339144,0.08778282630256277,0.4993451588115244,4.3252684638440595,4.319665617278771,1.8818509584081524,0.5292077507860536,0.5660024745834161,L5/6 NP,L4 IT,False,protein_coding,Q4,0.7-0.9
OXTR,0.4204651664476841,0.8093997843509957,0.023423991650000003,0.07017018516666666,0.04679708840833333,0.00097493987470613,0.0016607987505493878,1.5429739880638518,1.5429739880638518,0.05672126610490095,0.02140369490509014,0.3708112511979846,3.8054151718029834,4.329556343500135,6.795262838987563,1.3049272766904767,0.568544129147853,Sst Chodl,Sst,False,protein_coding,Q2,0.3-0.5
P2RX1,0.2376760923143592,0.1454588207976583,0.0033103309625,0.06838227779166667,0.03584630437708333,0.00010783760522027497,0.0009235321738232571,4.008696650564522,4.008696650564522,0.004180535021084736,0.01711373019350976,3.3034677159515407,2.252999620341899,4.447295083716281,15.62710514024623,3.070944717390068,0.4350515789456928,Microglia-PVM,Lamp5,False,protein_coding,Q1 (worst),0-0.3
P2RY1,0.9315529370578588,-0.0065231573622946,0.017344456092500002,0.086609231125,0.051976843608750004,0.002345076800505999,0.016993121286222976,2.255738760580861,2.255738760580861,0.0071811977888321275,0.04259981087252393,5.207038378985956,2.2239234823657696,3.839426644355798,13.537363105985792,2.7332297992988748,1.4734340184363948,Astrocyte,Astrocyte,True,protein_coding,Q5 (best),>0.9
PAFAH1B1,0.8056982412963407,0.7626086956521738,1.0531193708333333,1.7589057654166667,1.406012568125,0.019974963406121284,0.48988020903953094,0.7394599312360706,0.7394599312360706,0.9227839158659308,0.41365869409789935,0.4477872876907004,4.5718288951152255,4.4644707577500276,1.1625969798952318,0.1313783164167076,0.38954772461971354,L6b,L4 IT,False,protein_coding,Q4,0.7-0.9
PAFAH2,0.4253329560160637,0.2982608695652174,0.035476934791666664,0.112563504,0.07402021939583334,0.00037331171418167856,0.0020885999275916623,1.6384428611854722,1.6384428611854722,0.05332002942398218,0.053555365915539985,0.9859229916376923,4.393791145481017,4.46619153692434,2.1452374746275145,0.533148284816012,0.3974553274779973,Astrocyte,L6 CT,False,protein_coding,Q2,0.3-0.5
PAG1,0.8868300114700105,0.6069565217391303,0.3886119572916667,0.14982546216666667,0.26921870972916667,0.08732519717686078,0.010547742482061176,-1.3691579516363515,1.3691579516363515,0.4983940627655321,0.05597712018820669,0.11209007948195855,4.266509535556047,4.324641437708307,3.3318781774596866,0.7444095314885534,0.6710462136186434,Microglia-PVM,Microglia-PVM,True,protein_coding,Q4,0.7-0.9
PAICS,0.1574052913347259,0.2382608695652173,0.12470359704166667,0.057491788999999995,0.09109769302083333,0.0014555556850601604,0.0006028299618777159,-1.103719913049065,1.103719913049065,0.26027836245389524,0.016975344235071684,0.06497034073407869,4.523655680311526,4.4514961719491515,1.7036826927214717,0.299497863613444,0.4180708514255419,Pax6,L2/3 IT,False,protein_coding,Q1 (worst),0-0.3
PAK2,0.076547231816221,0.1304347826086956,0.3391664054166667,0.6891799166666667,0.5141731610416667,0.00545997227747452,0.02538741952661036,1.0207318253063484,1.0207318253063484,0.5231349642754237,0.24044560278612123,0.45874749668440606,4.554487233571328,4.547146348755479,1.656457393856002,0.21327536177231837,0.22632626884664547,Endothelial,L4 IT,False,protein_coding,Q1 (worst),0-0.3
PAK3,0.865780017018551,0.6495652173913044,1.1834817177916668,0.6855329955833334,0.9345073566875001,0.36183401475522303,0.16368561041253124,-0.786854966305225,0.786854966305225,0.9048382045558327,0.1266923449500735,0.13986200219077272,4.327986740909888,4.2614170845579835,1.5672569944392767,0.49756685125598377,0.5777436562412908,L5 ET,L6b,False,protein_coding,Q4,0.7-0.9
PALLD,0.837222051457502,0.8939130434782607,0.4326913787083333,0.30058591195833334,0.36663864533333335,0.10922145529843998,0.0456492983549959,-0.5240997270633501,0.5240997270633501,0.5158663685418694,0.09271859215352159,0.17938600341726588,4.17690264722215,4.247631355066783,2.5732747514494356,0.7477114557386557,0.6958357352180884,Pax6,Astrocyte,False,protein_coding,Q4,0.7-0.9
PALM3,0.4739563395269215,0.5495652173913043,0.005364131922916667,0.2248097504166667,0.11508694116979168,1.1164734118026003e-05,0.019561133917083563,5.149000230701859,5.149000230701859,0.012679985142349219,0.044029799109717604,3.218556062127164,4.28948903205404,4.274005075713302,2.3524231285383386,0.6097938493047065,0.609032076758467,Sst Chodl,L6b,False,protein_coding,Q2,0.3-0.5
PALMD,0.8787264752318151,0.6356521739130434,0.09614218081416669,0.13588136654166666,0.11601177367791668,0.06828154880673243,0.04338152421212194,0.49475628808723604,0.49475628808723604,0.12409051513808853,0.04469866457550174,0.35733056599981616,2.2546057281355028,3.5785263877022215,13.079415188538224,2.6607006137959015,1.500551117956187,Endothelial,Endothelial,True,protein_coding,Q4,0.7-0.9
PANK3,0.6505513885640539,0.5991304347826086,0.33566477958333324,0.5705508629166666,0.45310782124999993,0.007744481609410683,0.050936450667747823,0.7635690905832757,0.7635690905832757,0.6028054740242721,0.17065295108054937,0.2826290227930086,4.533245885891298,4.470093363548501,1.392070090225222,0.2566543912648471,0.387238269158566,L6 IT,L2/3 IT,False,protein_coding,Q3,0.5-0.7
PAPPA,0.5949417930096388,0.5652173913043478,0.11359405922916666,0.0238527504375,0.06872340483333333,0.009868116805735395,0.000567132153161594,-2.205054826173836,2.205054826173836,0.16810266345241853,0.005558502663929684,0.032870580217050895,3.9989440840098265,4.025766534275349,2.667553057406689,0.8560907779880684,0.9773766691432771,L6 CT,L6 CT,True,protein_coding,Q2,0.5-0.7
PAPPA-AS1,0.8195847650931682,0.8122023632964697,0.0069526326508333345,0.163640606,0.08529661932541667,5.586361505721047e-05,0.01815292264559481,4.37174385603501,4.37174385603501,0.018280736764673174,0.04642848905597796,2.4080246321834458,3.7667038430673685,4.085250712022678,3.791824093689193,1.0523822919177177,0.8060101234060255,Sst,Sst,True,antisense,Q4,0.7-0.9
PAPPA2,0.6235208086145576,0.5739130434782608,0.07894804870833333,0.05827498021666666,0.0686115144625,0.003987296716603669,0.0013305775562464583,-0.43163954608352784,0.43163954608352784,0.16532777870845697,0.016306478769287647,0.09803821644170457,4.17244727108561,4.306978807524748,3.420638437786933,0.7829899257822249,0.6127682564297774,L6 CT,L6 CT,True,protein_coding,Q3,0.5-0.7
PAQR7,0.7404582639210275,0.6208695652173912,0.066815621,0.2967667824583333,0.18179120172916666,0.000411721809510586,0.0168647483154625,2.1344932876632177,2.1344932876632177,0.17356503499564996,0.0749590608206324,0.4294047821346373,4.508721669999913,4.435211486693269,1.3859256954298156,0.2972913166135365,0.4283837035717139,L5/6 NP,L4 IT,False,protein_coding,Q3,0.7-0.9
PAQR9,0.8139529203972415,0.8732333322325083,0.03176059732916667,0.2563641517083333,0.14406237451874998,0.0007193470311334957,0.03621073995841568,2.9737775471231367,2.9737775471231367,0.09863586374663008,0.05212537767834631,0.5231587875917753,4.026289952133675,4.186419127654737,2.6841456763696447,0.8266827265981799,0.7266406685891926,L6b,L6b,True,protein_coding,Q4,0.7-0.9
PARD6B,0.7440954381600022,0.6313043478260869,0.09095255979166665,0.08127940990416666,0.08611598484791666,0.0018452259007344241,0.0026439249867622606,-0.1603582900934602,0.1603582900934602,0.24601064798301395,0.021980303065248792,0.08898524514927106,4.3755095432242435,4.271189718890732,1.569359238782832,0.46234710400538487,0.6193017679723913,L4 IT,L4 IT,True,protein_coding,Q3,0.7-0.9
PARD6G,0.6144810835248791,0.2860869565217391,0.08450979991666667,0.08343862283333332,0.083974211375,0.009022857873812663,0.0016567117418661793,-0.01818672166648604,0.01818672166648604,0.1167855035942737,0.02216481767649956,0.1881795042694637,4.023738768391919,4.432576707374675,5.5873200559652245,1.1003308309216686,0.477545376775166,VLMC,VLMC,True,protein_coding,Q2,0.5-0.7
PARG,0.769925630709622,0.7965217391304347,0.4068695829166667,0.5043287583333333,0.455599170625,0.006276674385152282,0.041976200406956675,0.309114364857992,0.309114364857992,0.6677057311201664,0.14691975920842992,0.21970764174896604,4.55624226779248,4.467965240657706,1.2320063259746483,0.19061974011111393,0.3976913325013912,L2/3 IT,L4 IT,False,protein_coding,Q3,0.7-0.9
PARM1,0.9245187064807396,0.9399999999999998,0.27636523966666665,0.77495852625,0.5256618829583333,0.0853347376464472,0.5256689599634036,1.4841925490615846,1.4841925490615846,0.4602885588800949,0.13679451991604855,0.29654869448345944,3.8348356019479555,3.979604882748988,3.5840136812960677,1.0347556537441986,0.9158745748905976,Sncg,Chandelier,False,protein_coding,Q5 (best),>0.9
PARN,0.5944736270466819,0.568695652173913,0.3820587766666666,0.5377554566666667,0.4599071166666666,0.002648810267145736,0.03143266538779112,0.49206479955214616,0.49206479955214616,0.6139050130001606,0.17201374633852318,0.27974035452932344,4.571886549797804,4.508155497773361,1.2105850414831025,0.13187228819523006,0.3227483836070387,Microglia-PVM,L2/3 IT,False,protein_coding,Q2,0.5-0.7
PARP9,0.9403808863316954,0.5026086956521739,0.06066357588750001,0.07722969308333333,0.06894663448541667,0.019908089818693943,0.006171194795467038,0.3432977507399054,0.3432977507399054,0.016787688542857296,0.03540374103374286,1.9903508512891825,2.593738591974957,4.073437695850638,10.865772258832866,2.276905919345405,0.9957690321961017,Endothelial,Endothelial,True,protein_coding,Q5 (best),>0.9
PART1,0.9225985287921504,0.7582608695652173,0.2463557517916667,0.3358161070416667,0.29108592941666667,0.1126624152211662,0.192384411575723,0.44537368481310896,0.44537368481310896,0.4821671777011678,0.08547639366192782,0.17690852691735154,3.3767648114794664,3.552675837263436,3.5994568568055465,1.333782820753031,1.278620649913857,L5 IT,L5 IT,True,protein_coding,Q5 (best),>0.9
PAWR,0.898768378974637,0.7565217391304346,0.16427708602083332,0.08355797770833333,0.12391753186458332,0.06386038310436762,0.010834163781633597,-0.9668739448692608,0.9668739448692608,0.1393487396488483,0.019581613118988796,0.13952111837970096,3.181960207409025,3.857455459662092,5.076407307920239,1.505903235158859,1.21946144749698,Sst,Sst,True,protein_coding,Q5 (best),0.7-0.9
PAX2,0.5613750008051284,0.4720308574520769,0.0032261629070833332,0.020158042958333334,0.011692102932708334,6.437559322063834e-05,0.00029846065931829897,2.3237859041765954,2.3237859041765954,0.02372854198378672,0.005235602094240826,0.2117230404313182,2.818548293917697,4.020973542790935,12.357695859829743,2.4346280740528665,0.8389836120386663,L2/3 IT,L2/3 IT,True,protein_coding,Q2,0.5-0.7
PAX6,0.87204837432364,0.2317895249402027,0.03881323209166666,0.09286494920833334,0.06583909065,0.013142129131077084,0.045887007295838805,1.2373385351121349,1.2373385351121349,0.017909295499733614,0.04891943630786372,2.5870575827932285,1.867336116087389,3.152153383898633,12.18395311380247,2.8914211470191757,2.2581424699083303,Astrocyte,Astrocyte,True,protein_coding,Q4,0.7-0.9
PAX7,0.4410283290781081,0.5683844448346058,0.006750448402916667,0.057490446,0.03212044720145833,3.169991579043745e-05,0.0011630472638893383,2.9158493047549414,2.9158493047549414,0.023065774236541624,0.015453098692252828,0.6421193243302659,4.0872023829544295,4.326606848801047,3.500189704404097,0.8164972556139988,0.5807126696069101,Pax6,L6b,False,protein_coding,Q2,0.3-0.5
PAX8-AS1,0.2607084578485228,0.2009132467586747,0.14130819479166667,0.03902456305416666,0.09016637892291667,0.00281873469365868,0.0009839755150537015,-1.8300611834675056,1.8300611834675056,0.24343969177666636,0.012247157321770476,0.050102981364254694,4.483054652248933,4.13955585171991,1.7727453837289617,0.3678053560982889,0.7868870424514834,VLMC,L6 IT Car3,False,antisense,Q1 (worst),0-0.3
PAXIP1,0.1702684974297881,0.1121739130434782,0.17408588229166666,0.16846609620833333,0.17127598924999998,0.0009546604756883869,0.0040978146221648136,-0.04706608634629931,0.04706608634629931,0.3415584510168691,0.05510067578476541,0.16085043478332403,4.5630204526280504,4.48945401118317,1.330770978957722,0.17374776049981536,0.37198201170538764,L5 ET,L6 CT,False,protein_coding,Q1 (worst),0-0.3
PBX1,0.7458111671930965,0.7399999999999999,1.36021326,0.2613684825,0.81079087125,0.26518392927650836,0.02394017468994874,-2.37522678116049,2.37522678116049,0.9326890162643615,0.07011555227529899,0.07509518807003585,4.46467196179818,4.330394343641287,1.5707715568072023,0.3706166222043083,0.5795204132646775,Lamp5,Lamp5,True,protein_coding,Q3,0.7-0.9
PBX2,-0.0730457864701747,0.0478260869565217,0.08026432170833332,0.68625501875,0.3832596702291666,0.0002224707476560264,0.032177962802365775,3.0801515416875613,3.0801515416875613,0.18730107863636258,0.21920335816588604,1.164111006444102,4.561995108927057,4.538366263758333,1.5096843456838098,0.18191655135797521,0.25588924695487264,Astrocyte,L4 IT,False,protein_coding,Q1 (worst),<0
PBX3,0.7016585951205343,0.7921739130434783,0.2145668190125,0.12875164825,0.17165923363125,0.04478067110243431,0.005165416223354917,-0.7323822638300908,0.7323822638300908,0.21069459516550837,0.06303480406854967,0.2977629354177295,3.9155987307748634,4.3637413354338594,2.850254586494904,0.9654750014485948,0.5464597269386523,VLMC,OPC,False,protein_coding,Q3,0.7-0.9
PBXIP1,0.9526212882416304,0.7513043478260868,0.03843352333333333,0.5010101241666667,0.26972182375,0.006662453717950067,0.27605186060070114,3.6702219354519134,3.6702219354519134,0.04266476333365208,0.20559540558614797,4.708496963905384,3.264912086020776,4.107769721707144,10.704445606817035,2.07905127416755,1.026613886641116,Astrocyte,Astrocyte,True,protein_coding,Q5 (best),>0.9
PCA3,-0.1207704900589305,0.3739130434782608,0.08997969849166666,0.05672197558333333,0.07335083703749999,0.02310706924027175,0.0007400399361412337,-0.6564239753909806,0.6564239753909806,0.20132116559732324,0.015406970039440132,0.07615105416160162,3.4734960113045648,4.407086724083899,7.958483435753242,1.6538122193443303,0.4694988437654833,Oligodendrocyte,Pax6,False,protein_coding,Q1 (worst),<0
PCDH1,0.8603197244374314,0.874782608695652,0.1268024106375,1.3153419133333333,0.7210721619854167,0.006295283129800349,0.41632159100317745,3.364547316596453,3.364547316596453,0.3210781993108581,0.3061097400650265,0.9504205522758172,4.282621833554735,4.399406268168445,2.008490049357797,0.6125455946015514,0.48021321287236834,L6 CT,L4 IT,False,protein_coding,Q4,0.7-0.9
