gene,frac_snrna,mean_snrna,frac_merscope_4k,mean_merscope_4k,in_xenium_5k,in_xenium_v1,in_merscope_250,detection_efficiency
TTC16,0.006422786931024853,0.006702038536721586,0.019055684946008893,0.021861105229726868,False,False,False,2.9668872952894714
DNAH5,0.12678022898631666,0.18486456297123707,0.019055684946008893,0.01963794198602583,True,False,False,0.15030486297721993
ITGBL1,0.0875919203202085,0.11644791957553756,0.019002752487825535,0.02133178064789329,False,False,False,0.2169464080517638
DLX3,0.00046541934282788794,0.00046541934282788794,0.018949820029642177,0.01963794198602583,False,False,False,18.949820029642176
PTGER3,0.0730708368239784,0.17676626640603182,0.018949820029642177,0.02244336226974381,True,False,False,0.2593349255776381
NANOS1,0.030345341152378292,0.03174159918086196,0.01889688757145882,0.022708024560660598,False,False,False,0.6227278011662027
HPSE,0.015545006050451457,0.01805827050172205,0.01884395511327546,0.019796739360575907,True,False,False,1.2122192202510076
CYP4B1,0.0026063483198361724,0.002885599925532905,0.018791022655092103,0.026042769426212153,False,False,False,7.209712727987659
COL13A1,0.03620962487200968,0.04663501815135437,0.018738090196908745,0.024137200931611265,False,False,False,0.5174892107593589
LINC01567,0.1798380340686959,0.22060876850041888,0.018738090196908745,0.019214482320558966,False,False,False,0.10419425620361836
LINC01277,0.3223494368425952,0.6110955971330169,0.018738090196908745,0.020167266567859412,False,False,False,0.05812974385948329
PIWIL2,0.04979986968258401,0.06087685004188774,0.018685157738725387,0.020802456066059707,False,False,False,0.3752049524993025
LINC00934,0.0062366191938936985,0.006981290142418319,0.018685157738725387,0.020008469193309338,False,False,False,2.9960395460765197
CD226,0.1233361258493903,0.1656892860467281,0.01863222528054203,0.01937327969510904,True,False,False,0.15106867636895321
TMEM51-AS1,0.04114306990598529,0.047286605231313415,0.01863222528054203,0.0204319288587762,False,False,False,0.4528642447711833
FBXL19-AS1,0.017685935027459743,0.018616773713115518,0.01863222528054203,0.019479144611475756,False,False,False,1.053505243099279
FSIP2,0.1491203574420553,0.20003723354742622,0.01857929282235867,0.019479144611475756,False,False,False,0.1245925984960045
TMEM262,0.0009308386856557759,0.0009308386856557759,0.01857929282235867,0.029271649375396995,False,False,False,18.57929282235867
PERP,0.03630270874057526,0.04421483756864935,0.01857929282235867,0.02022019902604277,False,False,False,0.5117880584374339
TSPYL6,0.004002606348319836,0.004002606348319836,0.01857929282235867,0.019532077069659114,False,False,False,4.641798669548819
NOX5,0.08023829470352788,0.12240528716373453,0.01857929282235867,0.021437645564260005,False,False,False,0.23155144175243528
DAPP1,0.007539793353811784,0.008005212696639672,0.018526360364175314,0.020537793775142917,False,False,False,2.4571443134856223
LINC00346,0.0008377548170901983,0.0008377548170901983,0.018526360364175314,0.021861105229726868,False,False,False,18.526360364175314
PIGR,0.00046541934282788794,0.00046541934282788794,0.018526360364175314,0.019479144611475756,False,False,False,18.526360364175314
TLR9,0.004095690216885414,0.004188774085450991,0.018473427905991956,0.01937327969510904,True,False,False,4.5104553635016265
STAC,0.031183095969468493,0.06897514660709299,0.018473427905991956,0.021914037687910226,False,False,False,0.592418017892751
ACSS3,0.16001117006422788,0.2688262124173881,0.018420495447808598,0.01937327969510904,False,False,False,0.1151200596834251
ST8SIA2,0.08163455273201155,0.14651400912221912,0.018420495447808598,0.02022019902604277,False,False,False,0.22564581823923346
GAS6-AS1,0.05529181792795308,0.05892208880201061,0.018420495447808598,0.02133178064789329,False,False,False,0.33315047575051815
KLHDC2,0.47193521362747837,0.7726891929628595,0.01836756298962524,0.019267414778742324,True,False,False,0.03891967045316449
HRC,0.0032579353997952156,0.003351019268360793,0.01826169807325852,0.022972686851577388,False,False,False,5.605297782886179
TG,0.03676812808340315,0.049148282602624965,0.01826169807325852,0.019532077069659114,True,False,False,0.4966719554456108
MXRA5,0.007819044959508517,0.008656799776598716,0.018208765615075163,0.021649375396993437,False,False,False,2.328771059556577
SLC52A1,0.04663501815135437,0.050358372893977474,0.018208765615075163,0.01916154986237561,False,False,False,0.39045263274002495
ROBO3,0.10909429395885693,0.17453225356045798,0.018155833156891805,0.027789540546262967,False,False,False,0.16642330682976847
TNFAIP8,0.03676812808340315,0.054081727636600574,0.018102900698708447,0.021702307855176795,True,False,False,0.49235306887651853
F7,0.006888206273852742,0.007167457879549474,0.018102900698708447,0.0204319288587762,True,False,False,2.62810084062466
CD180,0.0021409289770082844,0.002234012845573862,0.01804996824052509,0.019849671818759265,True,False,False,8.430904730780915
CLCN1,0.003909522479754258,0.004281857954016569,0.01804996824052509,0.019055684946008893,False,False,False,4.616924019237167
GDF7,0.02773899283254212,0.03257935399795216,0.01799703578234173,0.020167266567859412,True,False,False,0.6487991792271719
MYPN,0.011263148096434888,0.013217909336312016,0.01799703578234173,0.01937327969510904,False,False,False,1.5978690529727042
PROB1,0.007446709485246207,0.007632877222377362,0.017944103324158373,0.019055684946008893,False,False,False,2.4096687751429173
MPO,0.005585032113934655,0.00577119985106581,0.017891170865975015,0.01974380690239255,True,False,False,3.2034141435528265
NPFFR1,0.029135250861025783,0.03732663129479661,0.017838238407791657,0.019267414778742324,False,False,False,0.612256214744108
ENTPD1-AS1,0.6491668993763381,1.6529833379875267,0.017838238407791657,0.01826169807325852,False,False,False,0.027478662921552304
DCN,0.07316392069254399,0.19864097551894258,0.0177853059496083,0.018685157738725387,False,True,True,0.24308847559369204
AGMO,0.029879921809550406,0.04793819231127246,0.01773237349142494,0.01958500952784247,False,False,False,0.5934544810541376
LINC01271,0.0017685935027459741,0.0018616773713115518,0.01773237349142494,0.01826169807325852,False,False,False,10.026257285177797
ARHGEF16,0.00502652890254119,0.00502652890254119,0.01773237349142494,0.02048486131695956,False,False,False,3.5277571929329286
DKK2,0.18337522107418786,0.46029973005678115,0.017679441033241584,0.020273131484226128,False,False,False,0.09641128681224077
LINC01415,0.011635483570697198,0.01238015451922182,0.017679441033241584,0.01857929282235867,False,False,False,1.5194418801609146
PKN2-AS1,0.38936982220981103,1.416271060225263,0.017679441033241584,0.019002752487825535,False,False,False,0.04540526775522695
PSMB9,0.014521083496230103,0.014986502839057992,0.017679441033241584,0.020643658691509633,False,False,False,1.2175015065391945
CARD14,0.028390579912501164,0.029973005678115984,0.017679441033241584,0.018685157738725387,True,False,False,0.6227220820331617
ADGRE1,0.009494554593688915,0.00958763846225449,0.017573576116874868,0.018738090196908745,True,False,False,1.8509110610155557
PCA3,0.14539700269943218,0.26603369636042073,0.017414778742324794,0.018208765615075163,True,False,False,0.11977398721433757
ZNF333,0.29219026342734805,0.3807130224332123,0.017414778742324794,0.018526360364175314,False,False,False,0.059600818104108076
C22orf34,0.03667504421483757,0.053988643768035,0.017414778742324794,0.02154351048062672,False,False,False,0.47484002037765294
LINC00924,0.055384901796518664,0.0868472493716839,0.017361846284141436,0.018208765615075163,False,False,False,0.31347615904291
SMCR5,0.17462533742902356,0.22563529740296007,0.01730891382595808,0.019002752487825535,False,False,False,0.09912028850334095
P2RX1,0.004654193428278879,0.004654193428278879,0.01730891382595808,0.01799703578234173,True,False,False,3.7189932246453528
TMEM232,0.7588196965465884,4.775295541282696,0.01725598136777472,0.019796739360575907,False,False,False,0.022740555426153563
DEGS2,0.05045145676254305,0.05519873405938751,0.01725598136777472,0.01804996824052509,False,False,False,0.3420313797675347
GPR39,0.08377548170901983,0.1282695708833659,0.01725598136777472,0.01857929282235867,True,False,False,0.20597889759333757
MYO3A,0.05612957274504329,0.08740575258307735,0.01725598136777472,0.018473427905991956,False,False,True,0.30743119043781725
LPIN3,0.019826864004468026,0.022060876850041888,0.017203048909591363,0.018949820029642177,False,False,False,0.8676636358485447
FBXO40,0.06413478544168295,0.07819044959508517,0.017203048909591363,0.01889688757145882,False,False,False,0.26823273503010164
LINC00898,0.010704644885041423,0.01154239970213162,0.017150116451408005,0.018473427905991956,False,False,False,1.6021191394563146
RAP1B,0.5362561668062925,0.9791492134413107,0.017097183993224647,0.018208765615075163,False,False,False,0.03188249394883048
GPR157,0.025318812249837102,0.028483663781066742,0.017097183993224647,0.017944103324158373,False,False,False,0.6752759104382808
ANO7,0.04477334078004282,0.048775947128362654,0.017097183993224647,0.01773237349142494,False,False,False,0.3818608059027285
EYA4,0.1847714791026715,1.5765614818951876,0.01704425153504129,0.02339614651704425,True,True,True,0.09224503488208996
SPAG17,0.051009959973936515,0.06925439821278973,0.01704425153504129,0.01804996824052509,True,False,False,0.33413575591413974
SLC22A25,0.10732570045611095,0.1786279437773434,0.01704425153504129,0.01799703578234173,False,False,True,0.1588086680320456
LINC00989,0.0013962580284836638,0.0016755096341803965,0.01704425153504129,0.017838238407791657,False,False,False,12.207092949396571
CYYR1-AS1,0.09131527506283162,0.11691333891836544,0.01704425153504129,0.018473427905991956,False,False,False,0.18665279739138488
CNPY1,0.0,0.0,0.01699131907685793,0.019002752487825535,False,False,False,16.99131907685793
LINC00840,0.007819044959508517,0.009494554593688915,0.01699131907685793,0.021966970146093584,False,False,False,2.1730683433652946
TSPEAR-AS2,0.0053988643768035,0.0054919482453690775,0.01699131907685793,0.0177853059496083,False,False,False,3.147202428322151
FAM186A,0.05901517267057619,0.06813739179000279,0.01693838661867457,0.0177853059496083,False,False,False,0.2870174880826828
C3orf67,0.18160662757144186,0.2778553476682491,0.01693838661867457,0.018208765615075163,False,False,False,0.0932696501509077
SIX4,0.0332309410779112,0.03583728939774737,0.01693838661867457,0.01826169807325852,False,False,False,0.5097173317770893
AVPR1A,0.010332309410779112,0.010890812622172577,0.01693838661867457,0.0204319288587762,True,False,False,1.639361148147936
FOXM1,0.025318812249837102,0.027180489621148655,0.01693838661867457,0.030912555579081093,True,False,False,0.6690039979574298
PLA2G4D,0.005957367588196966,0.0062366191938936985,0.01688545416049121,0.017467711200508152,False,False,False,2.8343817819712043
HDAC2,0.405473331471656,0.6136088615842874,0.01688545416049121,0.017414778742324794,True,False,False,0.041643809468814755
C1orf94,0.006702038536721586,0.0070743740109838965,0.016832521702307854,0.018791022655092103,False,False,False,2.5115525089985176
CCDC13-AS1,0.005585032113934655,0.006795122405287164,0.016832521702307854,0.018738090196908745,False,False,False,3.013863010798221
CCDC157,0.12780415154053804,0.14688634459648142,0.016832521702307854,0.018102900698708447,False,False,False,0.13170559406255883
CDHR2,0.09224611374848739,0.10574327469049613,0.016779589244124496,0.01773237349142494,True,False,False,0.1819002293134505
PIK3C2G,0.0377920506376245,0.07940053988643768,0.016779589244124496,0.017203048909591363,False,False,False,0.44399785036854544
ELF3,0.006702038536721586,0.0070743740109838965,0.016726656785941138,0.017838238407791657,False,False,False,2.4957565812689673
BMP5,0.007819044959508517,0.01461416736479568,0.016726656785941138,0.0177853059496083,True,False,False,2.1392199268019723
C1QTNF7,0.10229917155356977,0.14502466722516988,0.01667372432775778,0.018102900698708447,False,False,False,0.16298982752784516
PCDHA4,0.02932141859815694,0.031555431443730804,0.01667372432775778,0.017097183993224647,True,False,False,0.5686533982638153
TAX1BP1,0.7234478264916689,2.043470166620125,0.016620791869574422,0.018473427905991956,False,False,False,0.02297441675950052
OSR1,0.00269943218840175,0.0027925160569673277,0.016620791869574422,0.01889688757145882,False,False,False,6.157143691546139
MISP,0.0036302708740575257,0.0036302708740575257,0.016620791869574422,0.01773237349142494,False,False,False,4.578388898842
AXIN1,0.3095038629805455,0.4700735362561668,0.016567859411391064,0.017891170865975015,True,False,False,0.05353038004708998
CLEC5A,0.009401470725123337,0.009866890067951224,0.016567859411391064,0.024825322887994918,True,False,False,1.7622625114512296
ZC3H12D,0.0361165410034441,0.03918830866610817,0.016567859411391064,0.01725598136777472,True,False,False,0.45873328262003665
TGM3,0.009401470725123337,0.009866890067951224,0.016567859411391064,0.019214482320558966,True,False,False,1.7622625114512296
ZNF117,0.19687238201619658,0.2436935679046821,0.016514926953207706,0.01693838661867457,False,False,False,0.08388645875097418
SPINT1,0.007446709485246207,0.007632877222377362,0.016514926953207706,0.01725598136777472,False,False,False,2.21774825322888
LRRC9,0.24490365819603463,0.43460858233268174,0.01646199449502435,0.01688545416049121,False,False,False,0.06721824662107434
PCSK9,0.004002606348319836,0.004468025691147724,0.016356129578657633,0.017838238407791657,True,False,False,4.086369768919045
ADPGK-AS1,0.00847063203946756,0.010146141673647956,0.016356129578657633,0.01752064365869151,False,False,False,1.9309219787199885
CD5L,0.0010239225542213535,0.0010239225542213535,0.016303197120474275,0.016726656785941138,True,False,False,15.922295151386828
ADAM29,0.04868286325979708,0.06534487573303546,0.016250264662290917,0.01725598136777472,False,False,False,0.3337984574894671
CHODL,0.04803127617983803,0.10248533929070092,0.01619733220410756,0.019532077069659114,True,True,False,0.33722468966807656
AQP9,0.051940798659592294,0.06878897886996184,0.01619733220410756,0.018473427905991956,True,False,False,0.31184218614467296
SFTPD-AS1,0.08833659126873313,0.10285767476496323,0.01619733220410756,0.0177853059496083,False,False,False,0.18335926224312699
FAT2,0.08340314623475752,0.09997207483943032,0.01619733220410756,0.017097183993224647,True,False,False,0.19420529003206194
GPX8,0.0015824257656148189,0.0015824257656148189,0.016038534829557485,0.01688545416049121,False,False,False,10.135410569055063
COL7A1,0.14483849948803873,0.18132737596574514,0.01593266991319077,0.019690874444209187,True,False,False,0.11000300313458125
LIPJ,0.010332309410779112,0.010797728753607,0.01587973745500741,0.016779589244124496,False,False,False,1.5369010763886903
