donor,depth_bin,celltype,count,depth_midpoint,total
H20.33.044,12,L5/6 NP,7,0.7835778716327416,971
H20.33.044,12,L6 CT,48,0.7835778716327416,971
H20.33.044,12,L6 IT,137,0.7835778716327416,971
H20.33.044,12,L6 IT Car3,68,0.7835778716327416,971
H20.33.044,12,L6b,66,0.7835778716327416,971
H20.33.044,12,Lamp5,4,0.7835778716327416,971
H20.33.044,12,Lamp5 Lhx6,10,0.7835778716327416,971
H20.33.044,12,Microglia-PVM,28,0.7835778716327416,971
H20.33.044,12,OPC,35,0.7835778716327416,971
H20.33.044,12,Oligodendrocyte,263,0.7835778716327416,971
H20.33.044,12,Pvalb,20,0.7835778716327416,971
H20.33.044,12,Sst,24,0.7835778716327416,971
H20.33.044,12,VLMC,30,0.7835778716327416,971
H20.33.044,12,Vip,2,0.7835778716327416,971
H20.33.044,13,Astrocyte,126,0.8417991197317191,904
H20.33.044,13,Chandelier,1,0.8417991197317191,904
H20.33.044,13,Endothelial,46,0.8417991197317191,904
H20.33.044,13,L2/3 IT,4,0.8417991197317191,904
H20.33.044,13,L5 IT,2,0.8417991197317191,904
H20.33.044,13,L5/6 NP,4,0.8417991197317191,904
H20.33.044,13,L6 CT,21,0.8417991197317191,904
H20.33.044,13,L6 IT,194,0.8417991197317191,904
H20.33.044,13,L6 IT Car3,19,0.8417991197317191,904
H20.33.044,13,L6b,49,0.8417991197317191,904
H20.33.044,13,Lamp5,2,0.8417991197317191,904
H20.33.044,13,Lamp5 Lhx6,12,0.8417991197317191,904
H20.33.044,13,Microglia-PVM,27,0.8417991197317191,904
H20.33.044,13,OPC,35,0.8417991197317191,904
H20.33.044,13,Oligodendrocyte,283,0.8417991197317191,904
H20.33.044,13,Pvalb,13,0.8417991197317191,904
H20.33.044,13,Sncg,1,0.8417991197317191,904
H20.33.044,13,Sst,28,0.8417991197317191,904
H20.33.044,13,VLMC,31,0.8417991197317191,904
H20.33.044,13,Vip,6,0.8417991197317191,904
H20.33.044,14,Astrocyte,92,0.9359857751952485,740
H20.33.044,14,Endothelial,46,0.9359857751952485,740
H20.33.044,14,L2/3 IT,4,0.9359857751952485,740
H20.33.044,14,L5 IT,2,0.9359857751952485,740
H20.33.044,14,L5/6 NP,1,0.9359857751952485,740
H20.33.044,14,L6 CT,42,0.9359857751952485,740
H20.33.044,14,L6 IT,112,0.9359857751952485,740
H20.33.044,14,L6 IT Car3,4,0.9359857751952485,740
H20.33.044,14,L6b,36,0.9359857751952485,740
H20.33.044,14,Lamp5,3,0.9359857751952485,740
H20.33.044,14,Lamp5 Lhx6,6,0.9359857751952485,740
H20.33.044,14,Microglia-PVM,37,0.9359857751952485,740
H20.33.044,14,OPC,29,0.9359857751952485,740
H20.33.044,14,Oligodendrocyte,280,0.9359857751952485,740
H20.33.044,14,Pvalb,7,0.9359857751952485,740
H20.33.044,14,Sst,8,0.9359857751952485,740
H20.33.044,14,VLMC,30,0.9359857751952485,740
H20.33.044,14,Vip,1,0.9359857751952485,740
H21.33.001,0,Astrocyte,105,0.07012815840520031,706
H21.33.001,0,Chandelier,1,0.07012815840520031,706
H21.33.001,0,Endothelial,42,0.07012815840520031,706
H21.33.001,0,L2/3 IT,182,0.07012815840520031,706
H21.33.001,0,L5 ET,1,0.07012815840520031,706
H21.33.001,0,L5/6 NP,1,0.07012815840520031,706
H21.33.001,0,L6 CT,1,0.07012815840520031,706
H21.33.001,0,L6 IT Car3,1,0.07012815840520031,706
H21.33.001,0,Lamp5,23,0.07012815840520031,706
H21.33.001,0,Lamp5 Lhx6,4,0.07012815840520031,706
H21.33.001,0,Microglia-PVM,118,0.07012815840520031,706
H21.33.001,0,OPC,11,0.07012815840520031,706
H21.33.001,0,Oligodendrocyte,27,0.07012815840520031,706
H21.33.001,0,Pax6,14,0.07012815840520031,706
H21.33.001,0,Pvalb,14,0.07012815840520031,706
H21.33.001,0,Sncg,46,0.07012815840520031,706
H21.33.001,0,Sst,17,0.07012815840520031,706
H21.33.001,0,Sst Chodl,4,0.07012815840520031,706
H21.33.001,0,VLMC,66,0.07012815840520031,706
H21.33.001,0,Vip,28,0.07012815840520031,706
H21.33.001,1,Astrocyte,91,0.17196188121655695,1150
H21.33.001,1,Chandelier,4,0.17196188121655695,1150
H21.33.001,1,Endothelial,30,0.17196188121655695,1150
H21.33.001,1,L2/3 IT,535,0.17196188121655695,1150
H21.33.001,1,L5 ET,5,0.17196188121655695,1150
H21.33.001,1,L5 IT,1,0.17196188121655695,1150
H21.33.001,1,L6 IT,7,0.17196188121655695,1150
H21.33.001,1,L6 IT Car3,2,0.17196188121655695,1150
H21.33.001,1,L6b,1,0.17196188121655695,1150
H21.33.001,1,Lamp5,13,0.17196188121655695,1150
H21.33.001,1,Lamp5 Lhx6,22,0.17196188121655695,1150
H21.33.001,1,Microglia-PVM,168,0.17196188121655695,1150
H21.33.001,1,OPC,18,0.17196188121655695,1150
H21.33.001,1,Oligodendrocyte,34,0.17196188121655695,1150
H21.33.001,1,Pax6,4,0.17196188121655695,1150
H21.33.001,1,Pvalb,52,0.17196188121655695,1150
H21.33.001,1,Sncg,11,0.17196188121655695,1150
H21.33.001,1,Sst,41,0.17196188121655695,1150
H21.33.001,1,Sst Chodl,1,0.17196188121655695,1150
H21.33.001,1,VLMC,41,0.17196188121655695,1150
H21.33.001,1,Vip,69,0.17196188121655695,1150
H21.33.001,2,Astrocyte,149,0.2359988162850995,1173
H21.33.001,2,Chandelier,4,0.2359988162850995,1173
H21.33.001,2,Endothelial,48,0.2359988162850995,1173
H21.33.001,2,L2/3 IT,456,0.2359988162850995,1173
H21.33.001,2,L4 IT,3,0.2359988162850995,1173
H21.33.001,2,L5 ET,2,0.2359988162850995,1173
H21.33.001,2,L5 IT,4,0.2359988162850995,1173
H21.33.001,2,L6 CT,2,0.2359988162850995,1173
H21.33.001,2,L6 IT,5,0.2359988162850995,1173
H21.33.001,2,L6 IT Car3,5,0.2359988162850995,1173
H21.33.001,2,Lamp5,12,0.2359988162850995,1173
H21.33.001,2,Lamp5 Lhx6,9,0.2359988162850995,1173
H21.33.001,2,Microglia-PVM,199,0.2359988162850995,1173
H21.33.001,2,OPC,16,0.2359988162850995,1173
H21.33.001,2,Oligodendrocyte,75,0.2359988162850995,1173
H21.33.001,2,Pax6,3,0.2359988162850995,1173
H21.33.001,2,Pvalb,51,0.2359988162850995,1173
H21.33.001,2,Sncg,2,0.2359988162850995,1173
H21.33.001,2,Sst,34,0.2359988162850995,1173
H21.33.001,2,Sst Chodl,1,0.2359988162850995,1173
H21.33.001,2,VLMC,38,0.2359988162850995,1173
H21.33.001,2,Vip,55,0.2359988162850995,1173
H21.33.001,3,Astrocyte,125,0.30169529422504904,1123
H21.33.001,3,Chandelier,8,0.30169529422504904,1123
H21.33.001,3,Endothelial,57,0.30169529422504904,1123
H21.33.001,3,L2/3 IT,347,0.30169529422504904,1123
H21.33.001,3,L4 IT,7,0.30169529422504904,1123
H21.33.001,3,L5 ET,4,0.30169529422504904,1123
H21.33.001,3,L5 IT,2,0.30169529422504904,1123
H21.33.001,3,L6 IT,12,0.30169529422504904,1123
H21.33.001,3,L6 IT Car3,5,0.30169529422504904,1123
H21.33.001,3,L6b,1,0.30169529422504904,1123
H21.33.001,3,Lamp5,12,0.30169529422504904,1123
H21.33.001,3,Lamp5 Lhx6,13,0.30169529422504904,1123
H21.33.001,3,Microglia-PVM,190,0.30169529422504904,1123
H21.33.001,3,OPC,27,0.30169529422504904,1123
H21.33.001,3,Oligodendrocyte,113,0.30169529422504904,1123
H21.33.001,3,Pax6,1,0.30169529422504904,1123
H21.33.001,3,Pvalb,48,0.30169529422504904,1123
H21.33.001,3,Sncg,5,0.30169529422504904,1123
H21.33.001,3,Sst,34,0.30169529422504904,1123
H21.33.001,3,VLMC,60,0.30169529422504904,1123
H21.33.001,3,Vip,52,0.30169529422504904,1123
H21.33.001,4,Astrocyte,146,0.36597000272942565,1064
H21.33.001,4,Chandelier,5,0.36597000272942565,1064
H21.33.001,4,Endothelial,75,0.36597000272942565,1064
H21.33.001,4,L2/3 IT,309,0.36597000272942565,1064
H21.33.001,4,L4 IT,15,0.36597000272942565,1064
H21.33.001,4,L5 ET,2,0.36597000272942565,1064
H21.33.001,4,L5 IT,11,0.36597000272942565,1064
H21.33.001,4,L6 IT,8,0.36597000272942565,1064
H21.33.001,4,L6 IT Car3,3,0.36597000272942565,1064
H21.33.001,4,Lamp5,12,0.36597000272942565,1064
H21.33.001,4,Lamp5 Lhx6,10,0.36597000272942565,1064
H21.33.001,4,Microglia-PVM,175,0.36597000272942565,1064
H21.33.001,4,OPC,24,0.36597000272942565,1064
H21.33.001,4,Oligodendrocyte,122,0.36597000272942565,1064
H21.33.001,4,Pvalb,33,0.36597000272942565,1064
H21.33.001,4,Sncg,2,0.36597000272942565,1064
H21.33.001,4,Sst,23,0.36597000272942565,1064
H21.33.001,4,VLMC,48,0.36597000272942565,1064
H21.33.001,4,Vip,41,0.36597000272942565,1064
H21.33.001,5,Astrocyte,99,0.4252794918490117,980
H21.33.001,5,Chandelier,2,0.4252794918490117,980
H21.33.001,5,Endothelial,43,0.4252794918490117,980
H21.33.001,5,L2/3 IT,239,0.4252794918490117,980
H21.33.001,5,L4 IT,50,0.4252794918490117,980
H21.33.001,5,L5 ET,2,0.4252794918490117,980
H21.33.001,5,L5 IT,20,0.4252794918490117,980
H21.33.001,5,L5/6 NP,1,0.4252794918490117,980
H21.33.001,5,L6 IT,2,0.4252794918490117,980
H21.33.001,5,L6 IT Car3,7,0.4252794918490117,980
H21.33.001,5,L6b,2,0.4252794918490117,980
H21.33.001,5,Lamp5,10,0.4252794918490117,980
H21.33.001,5,Lamp5 Lhx6,7,0.4252794918490117,980
H21.33.001,5,Microglia-PVM,162,0.4252794918490117,980
H21.33.001,5,OPC,32,0.4252794918490117,980
H21.33.001,5,Oligodendrocyte,156,0.4252794918490117,980
H21.33.001,5,Pax6,2,0.4252794918490117,980
H21.33.001,5,Pvalb,43,0.4252794918490117,980
H21.33.001,5,Sncg,2,0.4252794918490117,980
H21.33.001,5,Sst,21,0.4252794918490117,980
H21.33.001,5,Sst Chodl,1,0.4252794918490117,980
H21.33.001,5,VLMC,43,0.4252794918490117,980
H21.33.001,5,Vip,34,0.4252794918490117,980
H21.33.001,6,Astrocyte,102,0.4785746476917123,953
H21.33.001,6,Chandelier,4,0.4785746476917123,953
H21.33.001,6,Endothelial,45,0.4785746476917123,953
H21.33.001,6,L2/3 IT,190,0.4785746476917123,953
H21.33.001,6,L4 IT,103,0.4785746476917123,953
H21.33.001,6,L5 ET,3,0.4785746476917123,953
H21.33.001,6,L5 IT,20,0.4785746476917123,953
H21.33.001,6,L5/6 NP,1,0.4785746476917123,953
H21.33.001,6,L6 IT,2,0.4785746476917123,953
H21.33.001,6,L6 IT Car3,7,0.4785746476917123,953
H21.33.001,6,Lamp5,12,0.4785746476917123,953
H21.33.001,6,Lamp5 Lhx6,15,0.4785746476917123,953
H21.33.001,6,Microglia-PVM,164,0.4785746476917123,953
H21.33.001,6,OPC,19,0.4785746476917123,953
H21.33.001,6,Oligodendrocyte,135,0.4785746476917123,953
H21.33.001,6,Pvalb,36,0.4785746476917123,953
H21.33.001,6,Sncg,1,0.4785746476917123,953
H21.33.001,6,Sst,24,0.4785746476917123,953
H21.33.001,6,VLMC,53,0.4785746476917123,953
H21.33.001,6,Vip,17,0.4785746476917123,953
H21.33.001,7,Astrocyte,111,0.5265249766703246,1063
H21.33.001,7,Chandelier,5,0.5265249766703246,1063
H21.33.001,7,Endothelial,37,0.5265249766703246,1063
H21.33.001,7,L2/3 IT,74,0.5265249766703246,1063
H21.33.001,7,L4 IT,282,0.5265249766703246,1063
H21.33.001,7,L5 ET,1,0.5265249766703246,1063
H21.33.001,7,L5 IT,33,0.5265249766703246,1063
H21.33.001,7,L6 CT,1,0.5265249766703246,1063
H21.33.001,7,L6 IT,5,0.5265249766703246,1063
H21.33.001,7,L6 IT Car3,2,0.5265249766703246,1063
H21.33.001,7,L6b,1,0.5265249766703246,1063
H21.33.001,7,Lamp5,15,0.5265249766703246,1063
H21.33.001,7,Lamp5 Lhx6,7,0.5265249766703246,1063
H21.33.001,7,Microglia-PVM,143,0.5265249766703246,1063
H21.33.001,7,OPC,19,0.5265249766703246,1063
H21.33.001,7,Oligodendrocyte,174,0.5265249766703246,1063
H21.33.001,7,Pvalb,34,0.5265249766703246,1063
H21.33.001,7,Sncg,3,0.5265249766703246,1063
H21.33.001,7,Sst,49,0.5265249766703246,1063
H21.33.001,7,VLMC,43,0.5265249766703246,1063
H21.33.001,7,Vip,24,0.5265249766703246,1063
H21.33.001,8,Astrocyte,113,0.5736308020987178,1439
H21.33.001,8,Chandelier,8,0.5736308020987178,1439
H21.33.001,8,Endothelial,43,0.5736308020987178,1439
H21.33.001,8,L2/3 IT,15,0.5736308020987178,1439
H21.33.001,8,L4 IT,536,0.5736308020987178,1439
H21.33.001,8,L5 ET,9,0.5736308020987178,1439
H21.33.001,8,L5 IT,180,0.5736308020987178,1439
H21.33.001,8,L5/6 NP,4,0.5736308020987178,1439
H21.33.001,8,L6 CT,1,0.5736308020987178,1439
H21.33.001,8,L6 IT,1,0.5736308020987178,1439
H21.33.001,8,L6 IT Car3,2,0.5736308020987178,1439
H21.33.001,8,L6b,1,0.5736308020987178,1439
H21.33.001,8,Lamp5,5,0.5736308020987178,1439
H21.33.001,8,Lamp5 Lhx6,9,0.5736308020987178,1439
H21.33.001,8,Microglia-PVM,122,0.5736308020987178,1439
H21.33.001,8,OPC,12,0.5736308020987178,1439
H21.33.001,8,Oligodendrocyte,205,0.5736308020987178,1439
H21.33.001,8,Pax6,1,0.5736308020987178,1439
H21.33.001,8,Pvalb,57,0.5736308020987178,1439
H21.33.001,8,Sst,57,0.5736308020987178,1439
H21.33.001,8,VLMC,41,0.5736308020987178,1439
H21.33.001,8,Vip,17,0.5736308020987178,1439
H21.33.001,9,Astrocyte,100,0.6232998583340807,1361
H21.33.001,9,Chandelier,3,0.6232998583340807,1361
H21.33.001,9,Endothelial,48,0.6232998583340807,1361
H21.33.001,9,L2/3 IT,1,0.6232998583340807,1361
H21.33.001,9,L4 IT,273,0.6232998583340807,1361
H21.33.001,9,L5 ET,19,0.6232998583340807,1361
H21.33.001,9,L5 IT,331,0.6232998583340807,1361
H21.33.001,9,L5/6 NP,24,0.6232998583340807,1361
H21.33.001,9,L6 CT,2,0.6232998583340807,1361
H21.33.001,9,L6 IT,7,0.6232998583340807,1361
H21.33.001,9,L6 IT Car3,8,0.6232998583340807,1361
H21.33.001,9,L6b,1,0.6232998583340807,1361
H21.33.001,9,Lamp5,5,0.6232998583340807,1361
H21.33.001,9,Lamp5 Lhx6,10,0.6232998583340807,1361
H21.33.001,9,Microglia-PVM,157,0.6232998583340807,1361
H21.33.001,9,OPC,14,0.6232998583340807,1361
H21.33.001,9,Oligodendrocyte,217,0.6232998583340807,1361
H21.33.001,9,Pvalb,53,0.6232998583340807,1361
H21.33.001,9,Sncg,1,0.6232998583340807,1361
H21.33.001,9,Sst,40,0.6232998583340807,1361
H21.33.001,9,Sst Chodl,1,0.6232998583340807,1361
H21.33.001,9,VLMC,37,0.6232998583340807,1361
H21.33.001,9,Vip,9,0.6232998583340807,1361
H21.33.001,10,Astrocyte,99,0.6753469056984731,1178
H21.33.001,10,Endothelial,36,0.6753469056984731,1178
H21.33.001,10,L2/3 IT,2,0.6753469056984731,1178
H21.33.001,10,L4 IT,43,0.6753469056984731,1178
H21.33.001,10,L5 ET,19,0.6753469056984731,1178
H21.33.001,10,L5 IT,318,0.6753469056984731,1178
H21.33.001,10,L5/6 NP,53,0.6753469056984731,1178
H21.33.001,10,L6 CT,6,0.6753469056984731,1178
H21.33.001,10,L6 IT,15,0.6753469056984731,1178
H21.33.001,10,L6 IT Car3,7,0.6753469056984731,1178
H21.33.001,10,Lamp5,4,0.6753469056984731,1178
H21.33.001,10,Lamp5 Lhx6,5,0.6753469056984731,1178
H21.33.001,10,Microglia-PVM,159,0.6753469056984731,1178
H21.33.001,10,OPC,7,0.6753469056984731,1178
H21.33.001,10,Oligodendrocyte,272,0.6753469056984731,1178
H21.33.001,10,Pax6,1,0.6753469056984731,1178
H21.33.001,10,Pvalb,36,0.6753469056984731,1178
H21.33.001,10,Sst,44,0.6753469056984731,1178
H21.33.001,10,VLMC,43,0.6753469056984731,1178
H21.33.001,10,Vip,9,0.6753469056984731,1178
H21.33.001,11,Astrocyte,116,0.7286523577098767,1056
H21.33.001,11,Endothelial,26,0.7286523577098767,1056
H21.33.001,11,L2/3 IT,1,0.7286523577098767,1056
H21.33.001,11,L4 IT,16,0.7286523577098767,1056
H21.33.001,11,L5 ET,2,0.7286523577098767,1056
H21.33.001,11,L5 IT,187,0.7286523577098767,1056
H21.33.001,11,L5/6 NP,49,0.7286523577098767,1056
H21.33.001,11,L6 CT,20,0.7286523577098767,1056
H21.33.001,11,L6 IT,30,0.7286523577098767,1056
H21.33.001,11,L6 IT Car3,44,0.7286523577098767,1056
H21.33.001,11,L6b,15,0.7286523577098767,1056
H21.33.001,11,Lamp5,1,0.7286523577098767,1056
H21.33.001,11,Lamp5 Lhx6,2,0.7286523577098767,1056
H21.33.001,11,Microglia-PVM,142,0.7286523577098767,1056
H21.33.001,11,OPC,26,0.7286523577098767,1056
H21.33.001,11,Oligodendrocyte,269,0.7286523577098767,1056
H21.33.001,11,Pax6,1,0.7286523577098767,1056
H21.33.001,11,Pvalb,35,0.7286523577098767,1056
H21.33.001,11,Sst,39,0.7286523577098767,1056
H21.33.001,11,VLMC,28,0.7286523577098767,1056
H21.33.001,11,Vip,7,0.7286523577098767,1056
H21.33.001,12,Astrocyte,136,0.7835778716327416,1089
H21.33.001,12,Chandelier,2,0.7835778716327416,1089
H21.33.001,12,Endothelial,23,0.7835778716327416,1089
H21.33.001,12,L2/3 IT,1,0.7835778716327416,1089
H21.33.001,12,L4 IT,1,0.7835778716327416,1089
H21.33.001,12,L5 ET,1,0.7835778716327416,1089
H21.33.001,12,L5 IT,62,0.7835778716327416,1089
H21.33.001,12,L5/6 NP,13,0.7835778716327416,1089
H21.33.001,12,L6 CT,66,0.7835778716327416,1089
H21.33.001,12,L6 IT,87,0.7835778716327416,1089
H21.33.001,12,L6 IT Car3,86,0.7835778716327416,1089
H21.33.001,12,L6b,20,0.7835778716327416,1089
H21.33.001,12,Lamp5,1,0.7835778716327416,1089
H21.33.001,12,Lamp5 Lhx6,11,0.7835778716327416,1089
H21.33.001,12,Microglia-PVM,154,0.7835778716327416,1089
H21.33.001,12,OPC,13,0.7835778716327416,1089
H21.33.001,12,Oligodendrocyte,326,0.7835778716327416,1089
H21.33.001,12,Pvalb,22,0.7835778716327416,1089
H21.33.001,12,Sst,20,0.7835778716327416,1089
H21.33.001,12,Sst Chodl,1,0.7835778716327416,1089
H21.33.001,12,VLMC,39,0.7835778716327416,1089
H21.33.001,12,Vip,4,0.7835778716327416,1089
H21.33.001,13,Astrocyte,97,0.8417991197317191,1156
H21.33.001,13,Chandelier,2,0.8417991197317191,1156
H21.33.001,13,Endothelial,34,0.8417991197317191,1156
H21.33.001,13,L2/3 IT,3,0.8417991197317191,1156
H21.33.001,13,L4 IT,1,0.8417991197317191,1156
H21.33.001,13,L5 ET,1,0.8417991197317191,1156
H21.33.001,13,L5 IT,5,0.8417991197317191,1156
H21.33.001,13,L6 CT,71,0.8417991197317191,1156
H21.33.001,13,L6 IT,178,0.8417991197317191,1156
H21.33.001,13,L6 IT Car3,19,0.8417991197317191,1156
H21.33.001,13,L6b,40,0.8417991197317191,1156
H21.33.001,13,Lamp5 Lhx6,7,0.8417991197317191,1156
H21.33.001,13,Microglia-PVM,161,0.8417991197317191,1156
H21.33.001,13,OPC,9,0.8417991197317191,1156
H21.33.001,13,Oligodendrocyte,471,0.8417991197317191,1156
H21.33.001,13,Pax6,1,0.8417991197317191,1156
H21.33.001,13,Pvalb,10,0.8417991197317191,1156
H21.33.001,13,Sst,10,0.8417991197317191,1156
H21.33.001,13,Sst Chodl,5,0.8417991197317191,1156
H21.33.001,13,VLMC,29,0.8417991197317191,1156
H21.33.001,13,Vip,2,0.8417991197317191,1156
H21.33.001,14,Astrocyte,49,0.9359857751952485,571
H21.33.001,14,Chandelier,2,0.9359857751952485,571
H21.33.001,14,Endothelial,22,0.9359857751952485,571
H21.33.001,14,L2/3 IT,4,0.9359857751952485,571
H21.33.001,14,L4 IT,1,0.9359857751952485,571
H21.33.001,14,L5 ET,2,0.9359857751952485,571
H21.33.001,14,L5 IT,1,0.9359857751952485,571
H21.33.001,14,L5/6 NP,3,0.9359857751952485,571
H21.33.001,14,L6 CT,16,0.9359857751952485,571
H21.33.001,14,L6 IT,71,0.9359857751952485,571
H21.33.001,14,L6 IT Car3,2,0.9359857751952485,571
H21.33.001,14,L6b,19,0.9359857751952485,571
H21.33.001,14,Lamp5 Lhx6,2,0.9359857751952485,571
H21.33.001,14,Microglia-PVM,89,0.9359857751952485,571
H21.33.001,14,Oligodendrocyte,265,0.9359857751952485,571
H21.33.001,14,Pvalb,4,0.9359857751952485,571
H21.33.001,14,Sst,6,0.9359857751952485,571
H21.33.001,14,VLMC,13,0.9359857751952485,571
H21.33.005,0,Astrocyte,68,0.07012815840520031,306
H21.33.005,0,Endothelial,12,0.07012815840520031,306
H21.33.005,0,L2/3 IT,52,0.07012815840520031,306
H21.33.005,0,L6 IT Car3,3,0.07012815840520031,306
H21.33.005,0,L6b,2,0.07012815840520031,306
H21.33.005,0,Lamp5,1,0.07012815840520031,306
H21.33.005,0,Microglia-PVM,51,0.07012815840520031,306
H21.33.005,0,OPC,32,0.07012815840520031,306
H21.33.005,0,Oligodendrocyte,47,0.07012815840520031,306
H21.33.005,0,Pax6,2,0.07012815840520031,306
H21.33.005,0,Pvalb,1,0.07012815840520031,306
H21.33.005,0,Sncg,12,0.07012815840520031,306
H21.33.005,0,Sst,1,0.07012815840520031,306
H21.33.005,0,VLMC,17,0.07012815840520031,306
H21.33.005,0,Vip,5,0.07012815840520031,306
H21.33.005,1,Astrocyte,73,0.17196188121655695,438
H21.33.005,1,Endothelial,26,0.17196188121655695,438
H21.33.005,1,L2/3 IT,147,0.17196188121655695,438
H21.33.005,1,L4 IT,1,0.17196188121655695,438
H21.33.005,1,L6 IT,1,0.17196188121655695,438
H21.33.005,1,L6 IT Car3,10,0.17196188121655695,438
H21.33.005,1,L6b,2,0.17196188121655695,438
H21.33.005,1,Lamp5,4,0.17196188121655695,438
H21.33.005,1,Lamp5 Lhx6,9,0.17196188121655695,438
H21.33.005,1,Microglia-PVM,72,0.17196188121655695,438
H21.33.005,1,OPC,7,0.17196188121655695,438
H21.33.005,1,Oligodendrocyte,22,0.17196188121655695,438
H21.33.005,1,Pax6,1,0.17196188121655695,438
H21.33.005,1,Pvalb,6,0.17196188121655695,438
H21.33.005,1,Sncg,4,0.17196188121655695,438
H21.33.005,1,Sst,5,0.17196188121655695,438
H21.33.005,1,Sst Chodl,2,0.17196188121655695,438
H21.33.005,1,VLMC,28,0.17196188121655695,438
H21.33.005,1,Vip,18,0.17196188121655695,438
H21.33.005,2,Astrocyte,62,0.2359988162850995,376
H21.33.005,2,Chandelier,1,0.2359988162850995,376
H21.33.005,2,Endothelial,30,0.2359988162850995,376
H21.33.005,2,L2/3 IT,92,0.2359988162850995,376
H21.33.005,2,L4 IT,3,0.2359988162850995,376
H21.33.005,2,L6 IT Car3,8,0.2359988162850995,376
H21.33.005,2,L6b,2,0.2359988162850995,376
H21.33.005,2,Lamp5,6,0.2359988162850995,376
H21.33.005,2,Lamp5 Lhx6,7,0.2359988162850995,376
H21.33.005,2,Microglia-PVM,48,0.2359988162850995,376
H21.33.005,2,OPC,27,0.2359988162850995,376
H21.33.005,2,Oligodendrocyte,41,0.2359988162850995,376
H21.33.005,2,Pax6,2,0.2359988162850995,376
H21.33.005,2,Pvalb,5,0.2359988162850995,376
H21.33.005,2,Sncg,5,0.2359988162850995,376
H21.33.005,2,Sst,3,0.2359988162850995,376
H21.33.005,2,VLMC,23,0.2359988162850995,376
H21.33.005,2,Vip,11,0.2359988162850995,376
H21.33.005,3,Astrocyte,95,0.30169529422504904,384
H21.33.005,3,Endothelial,34,0.30169529422504904,384
H21.33.005,3,L2/3 IT,46,0.30169529422504904,384
H21.33.005,3,L4 IT,2,0.30169529422504904,384
H21.33.005,3,L5 ET,1,0.30169529422504904,384
H21.33.005,3,L6 CT,1,0.30169529422504904,384
H21.33.005,3,L6 IT,3,0.30169529422504904,384
H21.33.005,3,L6 IT Car3,8,0.30169529422504904,384
H21.33.005,3,L6b,1,0.30169529422504904,384
H21.33.005,3,Lamp5,7,0.30169529422504904,384
H21.33.005,3,Lamp5 Lhx6,3,0.30169529422504904,384
H21.33.005,3,Microglia-PVM,66,0.30169529422504904,384
H21.33.005,3,OPC,18,0.30169529422504904,384
H21.33.005,3,Oligodendrocyte,46,0.30169529422504904,384
H21.33.005,3,Pvalb,12,0.30169529422504904,384
H21.33.005,3,Sncg,2,0.30169529422504904,384
H21.33.005,3,Sst,3,0.30169529422504904,384
H21.33.005,3,Sst Chodl,1,0.30169529422504904,384
H21.33.005,3,VLMC,28,0.30169529422504904,384
H21.33.005,3,Vip,7,0.30169529422504904,384
H21.33.005,4,Astrocyte,72,0.36597000272942565,345
H21.33.005,4,Chandelier,1,0.36597000272942565,345
H21.33.005,4,Endothelial,28,0.36597000272942565,345
H21.33.005,4,L2/3 IT,38,0.36597000272942565,345
H21.33.005,4,L4 IT,8,0.36597000272942565,345
H21.33.005,4,L5 ET,1,0.36597000272942565,345
H21.33.005,4,L5 IT,1,0.36597000272942565,345
H21.33.005,4,L6 IT Car3,7,0.36597000272942565,345
H21.33.005,4,L6b,2,0.36597000272942565,345
H21.33.005,4,Lamp5,12,0.36597000272942565,345
H21.33.005,4,Lamp5 Lhx6,4,0.36597000272942565,345
H21.33.005,4,Microglia-PVM,47,0.36597000272942565,345
H21.33.005,4,OPC,12,0.36597000272942565,345
H21.33.005,4,Oligodendrocyte,58,0.36597000272942565,345
H21.33.005,4,Pax6,2,0.36597000272942565,345
H21.33.005,4,Pvalb,10,0.36597000272942565,345
H21.33.005,4,Sncg,1,0.36597000272942565,345
H21.33.005,4,Sst,2,0.36597000272942565,345
H21.33.005,4,Sst Chodl,2,0.36597000272942565,345
H21.33.005,4,VLMC,32,0.36597000272942565,345
H21.33.005,4,Vip,5,0.36597000272942565,345
H21.33.005,5,Astrocyte,64,0.4252794918490117,385
H21.33.005,5,Chandelier,3,0.4252794918490117,385
