sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br2719,Control,L6,Microglia-PVM,0.05829358770535241,440,7548,subclass
Br2719,Control,L6,OPC,0.014175940646528882,107,7548,subclass
Br2719,Control,L6,Oligodendrocyte,0.30246422893481717,2283,7548,subclass
Br2719,Control,L6,Pax6,0.0,0,7548,subclass
Br2719,Control,L6,Pvalb,0.021462639109697933,162,7548,subclass
Br2719,Control,L6,Sncg,0.000397456279809221,3,7548,subclass
Br2719,Control,L6,Sst,0.02848436671966084,215,7548,subclass
Br2719,Control,L6,Sst Chodl,0.0010598834128245894,8,7548,subclass
Br2719,Control,L6,VLMC,0.04809220985691574,363,7548,subclass
Br2719,Control,L6,Vip,0.005829358770535241,44,7548,subclass
Br5314,Control,L2/3,Astrocyte,0.20298507462686566,1156,5695,subclass
Br5314,Control,L2/3,Chandelier,0.005794556628621598,33,5695,subclass
Br5314,Control,L2/3,Endothelial,0.13432835820895522,765,5695,subclass
Br5314,Control,L2/3,L2/3 IT,0.19086918349429324,1087,5695,subclass
Br5314,Control,L2/3,L4 IT,0.006321334503950834,36,5695,subclass
Br5314,Control,L2/3,L5 ET,0.0012291483757682178,7,5695,subclass
Br5314,Control,L2/3,L5 IT,0.0001755926251097454,1,5695,subclass
Br5314,Control,L2/3,L5/6 NP,0.0010535557506584723,6,5695,subclass
Br5314,Control,L2/3,L6 CT,0.0,0,5695,subclass
Br5314,Control,L2/3,L6 IT,0.001755926251097454,10,5695,subclass
Br5314,Control,L2/3,L6 IT Car3,0.0,0,5695,subclass
Br5314,Control,L2/3,L6b,0.040737489025460934,232,5695,subclass
Br5314,Control,L2/3,Lamp5,0.028446005267778754,162,5695,subclass
Br5314,Control,L2/3,Lamp5 Lhx6,0.0012291483757682178,7,5695,subclass
Br5314,Control,L2/3,Microglia-PVM,0.07673397717295874,437,5695,subclass
Br5314,Control,L2/3,OPC,0.017383669885864792,99,5695,subclass
Br5314,Control,L2/3,Oligodendrocyte,0.03810359964881475,217,5695,subclass
Br5314,Control,L2/3,Pax6,0.011764705882352941,67,5695,subclass
Br5314,Control,L2/3,Pvalb,0.005794556628621598,33,5695,subclass
Br5314,Control,L2/3,Sncg,0.040737489025460934,232,5695,subclass
Br5314,Control,L2/3,Sst,0.024056189640035117,137,5695,subclass
Br5314,Control,L2/3,Sst Chodl,0.004038630377524144,23,5695,subclass
Br5314,Control,L2/3,VLMC,0.12906057945566285,735,5695,subclass
Br5314,Control,L2/3,Vip,0.03740122914837577,213,5695,subclass
Br5314,Control,L4,Astrocyte,0.09984317825405123,764,7652,subclass
Br5314,Control,L4,Chandelier,0.008755880815473079,67,7652,subclass
Br5314,Control,L4,Endothelial,0.15028750653423942,1150,7652,subclass
Br5314,Control,L4,L2/3 IT,0.14858860428646106,1137,7652,subclass
Br5314,Control,L4,L4 IT,0.0176424464192368,135,7652,subclass
Br5314,Control,L4,L5 ET,0.004051228437009932,31,7652,subclass
Br5314,Control,L4,L5 IT,0.003920543648719289,30,7652,subclass
Br5314,Control,L4,L5/6 NP,0.0011761630946157868,9,7652,subclass
Br5314,Control,L4,L6 CT,0.00013068478829064296,1,7652,subclass
Br5314,Control,L4,L6 IT,0.003920543648719289,30,7652,subclass
Br5314,Control,L4,L6 IT Car3,0.00026136957658128593,2,7652,subclass
Br5314,Control,L4,L6b,0.04809200209095661,368,7652,subclass
Br5314,Control,L4,Lamp5,0.010716152639832723,82,7652,subclass
Br5314,Control,L4,Lamp5 Lhx6,0.0018295870360690017,14,7652,subclass
Br5314,Control,L4,Microglia-PVM,0.084553058024046,647,7652,subclass
Br5314,Control,L4,OPC,0.009017250392054366,69,7652,subclass
Br5314,Control,L4,Oligodendrocyte,0.04796131730266597,367,7652,subclass
Br5314,Control,L4,Pax6,0.003267119707266074,25,7652,subclass
Br5314,Control,L4,Pvalb,0.014767381076842655,113,7652,subclass
Br5314,Control,L4,Sncg,0.0053580763199163614,41,7652,subclass
Br5314,Control,L4,Sst,0.026659696811291166,204,7652,subclass
Br5314,Control,L4,Sst Chodl,0.0023523261892315736,18,7652,subclass
Br5314,Control,L4,VLMC,0.27744380554103504,2123,7652,subclass
Br5314,Control,L4,Vip,0.029404077365394667,225,7652,subclass
Br5314,Control,L5,Astrocyte,0.09414191419141914,1141,12120,subclass
Br5314,Control,L5,Chandelier,0.00957095709570957,116,12120,subclass
Br5314,Control,L5,Endothelial,0.13646864686468646,1654,12120,subclass
Br5314,Control,L5,L2/3 IT,0.07442244224422442,902,12120,subclass
Br5314,Control,L5,L4 IT,0.11072607260726072,1342,12120,subclass
Br5314,Control,L5,L5 ET,0.02013201320132013,244,12120,subclass
Br5314,Control,L5,L5 IT,0.07566006600660066,917,12120,subclass
Br5314,Control,L5,L5/6 NP,0.011303630363036304,137,12120,subclass
Br5314,Control,L5,L6 CT,0.0009075907590759076,11,12120,subclass
Br5314,Control,L5,L6 IT,0.0039603960396039604,48,12120,subclass
Br5314,Control,L5,L6 IT Car3,0.0006600660066006601,8,12120,subclass
Br5314,Control,L5,L6b,0.057673267326732676,699,12120,subclass
Br5314,Control,L5,Lamp5,0.010066006600660066,122,12120,subclass
Br5314,Control,L5,Lamp5 Lhx6,0.0018151815181518152,22,12120,subclass
Br5314,Control,L5,Microglia-PVM,0.046534653465346534,564,12120,subclass
Br5314,Control,L5,OPC,0.01353135313531353,164,12120,subclass
Br5314,Control,L5,Oligodendrocyte,0.16567656765676567,2008,12120,subclass
Br5314,Control,L5,Pax6,0.0004950495049504951,6,12120,subclass
Br5314,Control,L5,Pvalb,0.028795379537953796,349,12120,subclass
Br5314,Control,L5,Sncg,0.0013201320132013201,16,12120,subclass
Br5314,Control,L5,Sst,0.041666666666666664,505,12120,subclass
Br5314,Control,L5,Sst Chodl,0.0009900990099009901,12,12120,subclass
Br5314,Control,L5,VLMC,0.0712046204620462,863,12120,subclass
Br5314,Control,L5,Vip,0.022277227722772276,270,12120,subclass
Br5314,Control,L6,Astrocyte,0.09454327403557865,473,5003,subclass
Br5314,Control,L6,Chandelier,0.00439736158305017,22,5003,subclass
Br5314,Control,L6,Endothelial,0.11093343993603838,555,5003,subclass
Br5314,Control,L6,L2/3 IT,0.003597841295222866,18,5003,subclass
Br5314,Control,L6,L4 IT,0.026584049570257846,133,5003,subclass
Br5314,Control,L6,L5 ET,0.009594243453927643,48,5003,subclass
Br5314,Control,L6,L5 IT,0.045772536478113135,229,5003,subclass
Br5314,Control,L6,L5/6 NP,0.012792324605236858,64,5003,subclass
Br5314,Control,L6,L6 CT,0.029582250649610235,148,5003,subclass
Br5314,Control,L6,L6 IT,0.043773735758544874,219,5003,subclass
Br5314,Control,L6,L6 IT Car3,0.015390765540675595,77,5003,subclass
Br5314,Control,L6,L6b,0.11353188087147711,568,5003,subclass
Br5314,Control,L6,Lamp5,0.0031980811513092145,16,5003,subclass
Br5314,Control,L6,Lamp5 Lhx6,0.0029982010793523886,15,5003,subclass
Br5314,Control,L6,Microglia-PVM,0.0501698980611633,251,5003,subclass
Br5314,Control,L6,OPC,0.015190885468718768,76,5003,subclass
Br5314,Control,L6,Oligodendrocyte,0.31141315210873477,1558,5003,subclass
Br5314,Control,L6,Pax6,0.0003997601439136518,2,5003,subclass
Br5314,Control,L6,Pvalb,0.012792324605236858,64,5003,subclass
Br5314,Control,L6,Sncg,0.0001998800719568259,1,5003,subclass
Br5314,Control,L6,Sst,0.034979012592444535,175,5003,subclass
Br5314,Control,L6,Sst Chodl,0.0007995202878273036,4,5003,subclass
Br5314,Control,L6,VLMC,0.05196881870877473,260,5003,subclass
Br5314,Control,L6,Vip,0.005396761942834299,27,5003,subclass
Br5373,SCZ,L2/3,Astrocyte,0.17941838324389822,2073,11554,subclass
Br5373,SCZ,L2/3,Chandelier,0.01090531417690843,126,11554,subclass
Br5373,SCZ,L2/3,Endothelial,0.11199584559459927,1294,11554,subclass
Br5373,SCZ,L2/3,L2/3 IT,0.32066816686861693,3705,11554,subclass
Br5373,SCZ,L2/3,L4 IT,0.003981305175696728,46,11554,subclass
Br5373,SCZ,L2/3,L5 ET,0.0013848018002423402,16,11554,subclass
Br5373,SCZ,L2/3,L5 IT,0.0006058507876060239,7,11554,subclass
Br5373,SCZ,L2/3,L5/6 NP,0.00017310022503029253,2,11554,subclass
Br5373,SCZ,L2/3,L6 CT,8.655011251514626e-05,1,11554,subclass
Br5373,SCZ,L2/3,L6 IT,0.0031158040505452657,36,11554,subclass
Br5373,SCZ,L2/3,L6 IT Car3,0.00017310022503029253,2,11554,subclass
Br5373,SCZ,L2/3,L6b,0.040159252207027867,464,11554,subclass
Br5373,SCZ,L2/3,Lamp5,0.014367318677514281,166,11554,subclass
Br5373,SCZ,L2/3,Lamp5 Lhx6,0.002163752812878657,25,11554,subclass
Br5373,SCZ,L2/3,Microglia-PVM,0.05521897178466332,638,11554,subclass
Br5373,SCZ,L2/3,OPC,0.01367491777739311,158,11554,subclass
Br5373,SCZ,L2/3,Oligodendrocyte,0.04370780682014887,505,11554,subclass
Br5373,SCZ,L2/3,Pax6,0.007356759563787433,85,11554,subclass
Br5373,SCZ,L2/3,Pvalb,0.009174311926605505,106,11554,subclass
Br5373,SCZ,L2/3,Sncg,0.016877271940453523,195,11554,subclass
Br5373,SCZ,L2/3,Sst,0.019387225203392765,224,11554,subclass
Br5373,SCZ,L2/3,Sst Chodl,0.002250302925393803,26,11554,subclass
Br5373,SCZ,L2/3,VLMC,0.09312792106629739,1076,11554,subclass
Br5373,SCZ,L2/3,Vip,0.050025965033754546,578,11554,subclass
Br5373,SCZ,L4,Astrocyte,0.09361767649549618,1216,12989,subclass
Br5373,SCZ,L4,Chandelier,0.0075448456386172915,98,12989,subclass
Br5373,SCZ,L4,Endothelial,0.13703903302794673,1780,12989,subclass
Br5373,SCZ,L4,L2/3 IT,0.17337747324659328,2252,12989,subclass
Br5373,SCZ,L4,L4 IT,0.023712372007082917,308,12989,subclass
Br5373,SCZ,L4,L5 ET,0.006390022326584033,83,12989,subclass
Br5373,SCZ,L4,L5 IT,0.007467857417815075,97,12989,subclass
Br5373,SCZ,L4,L5/6 NP,0.0006159057664177381,8,12989,subclass
Br5373,SCZ,L4,L6 CT,7.698822080221726e-05,1,12989,subclass
Br5373,SCZ,L4,L6 IT,0.002001693740857649,26,12989,subclass
Br5373,SCZ,L4,L6 IT Car3,7.698822080221726e-05,1,12989,subclass
Br5373,SCZ,L4,L6b,0.04157363923319732,540,12989,subclass
Br5373,SCZ,L4,Lamp5,0.008622680729848333,112,12989,subclass
Br5373,SCZ,L4,Lamp5 Lhx6,0.0024636230656709525,32,12989,subclass
Br5373,SCZ,L4,Microglia-PVM,0.07829702055585495,1017,12989,subclass
Br5373,SCZ,L4,OPC,0.008237739625837247,107,12989,subclass
Br5373,SCZ,L4,Oligodendrocyte,0.040264839479559625,523,12989,subclass
Br5373,SCZ,L4,Pax6,0.002078681961659866,27,12989,subclass
Br5373,SCZ,L4,Pvalb,0.015551620602047886,202,12989,subclass
Br5373,SCZ,L4,Sncg,0.0022326584032643006,29,12989,subclass
Br5373,SCZ,L4,Sst,0.016090538147663407,209,12989,subclass
Br5373,SCZ,L4,Sst Chodl,0.0016937408576487797,22,12989,subclass
Br5373,SCZ,L4,VLMC,0.2971745322965586,3860,12989,subclass
Br5373,SCZ,L4,Vip,0.033797828932173375,439,12989,subclass
Br5373,SCZ,L5,Astrocyte,0.11290223720502605,1842,16315,subclass
Br5373,SCZ,L5,Chandelier,0.008213300643579528,134,16315,subclass
Br5373,SCZ,L5,Endothelial,0.11541526202880785,1883,16315,subclass
Br5373,SCZ,L5,L2/3 IT,0.0824394728777199,1345,16315,subclass
Br5373,SCZ,L5,L4 IT,0.13815507201961386,2254,16315,subclass
Br5373,SCZ,L5,L5 ET,0.0199203187250996,325,16315,subclass
Br5373,SCZ,L5,L5 IT,0.09212381244253755,1503,16315,subclass
Br5373,SCZ,L5,L5/6 NP,0.013055470425988354,213,16315,subclass
Br5373,SCZ,L5,L6 CT,0.00165491878639289,27,16315,subclass
Br5373,SCZ,L5,L6 IT,0.002451731535396874,40,16315,subclass
Br5373,SCZ,L5,L6 IT Car3,0.0015323322096230463,25,16315,subclass
Br5373,SCZ,L5,L6b,0.045786086423536626,747,16315,subclass
Br5373,SCZ,L5,Lamp5,0.009561752988047808,156,16315,subclass
Br5373,SCZ,L5,Lamp5 Lhx6,0.004535703340484217,74,16315,subclass
Br5373,SCZ,L5,Microglia-PVM,0.050199203187251,819,16315,subclass
Br5373,SCZ,L5,OPC,0.01225865767698437,200,16315,subclass
Br5373,SCZ,L5,Oligodendrocyte,0.1178057002758198,1922,16315,subclass
Br5373,SCZ,L5,Pax6,0.0011032791909285932,18,16315,subclass
Br5373,SCZ,L5,Pvalb,0.029420778424762487,480,16315,subclass
Br5373,SCZ,L5,Sncg,0.0005516395954642966,9,16315,subclass
Br5373,SCZ,L5,Sst,0.032546736132393506,531,16315,subclass
Br5373,SCZ,L5,Sst Chodl,0.0007355194606190622,12,16315,subclass
Br5373,SCZ,L5,VLMC,0.08354275206864849,1363,16315,subclass
Br5373,SCZ,L5,Vip,0.024088262335274287,393,16315,subclass
Br5373,SCZ,L6,Astrocyte,0.1149729086824369,870,7567,subclass
Br5373,SCZ,L6,Chandelier,0.004361041363816572,33,7567,subclass
Br5373,SCZ,L6,Endothelial,0.09911457645037663,750,7567,subclass
Br5373,SCZ,L6,L2/3 IT,0.004757499669618078,36,7567,subclass
Br5373,SCZ,L6,L4 IT,0.01876569314127131,142,7567,subclass
Br5373,SCZ,L6,L5 ET,0.006211180124223602,47,7567,subclass
Br5373,SCZ,L6,L5 IT,0.04123166380335668,312,7567,subclass
Br5373,SCZ,L6,L5/6 NP,0.009779304876437162,74,7567,subclass
Br5373,SCZ,L6,L6 CT,0.025901942645698426,196,7567,subclass
Br5373,SCZ,L6,L6 IT,0.04202458041495969,318,7567,subclass
Br5373,SCZ,L6,L6 IT Car3,0.020747984670278843,157,7567,subclass
Br5373,SCZ,L6,L6b,0.12858464384828863,973,7567,subclass
Br5373,SCZ,L6,Lamp5,0.0026430553720100435,20,7567,subclass
Br5373,SCZ,L6,Lamp5 Lhx6,0.0363420113651381,275,7567,subclass
Br5373,SCZ,L6,Microglia-PVM,0.05722214880401744,433,7567,subclass
Br5373,SCZ,L6,OPC,0.017444165455266288,132,7567,subclass
Br5373,SCZ,L6,Oligodendrocyte,0.2687987313334214,2034,7567,subclass
Br5373,SCZ,L6,Pax6,0.0006607638430025109,5,7567,subclass
Br5373,SCZ,L6,Pvalb,0.014404651777454737,109,7567,subclass
Br5373,SCZ,L6,Sncg,0.00039645830580150654,3,7567,subclass
Br5373,SCZ,L6,Sst,0.022730276199286376,172,7567,subclass
Br5373,SCZ,L6,Sst Chodl,0.001453680454605524,11,7567,subclass
Br5373,SCZ,L6,VLMC,0.056561384961014934,428,7567,subclass
Br5373,SCZ,L6,Vip,0.004889652438218581,37,7567,subclass
Br5400,Control,L2/3,Astrocyte,0.1712854757929883,1026,5990,subclass
Br5400,Control,L2/3,Chandelier,0.008180300500834724,49,5990,subclass
Br5400,Control,L2/3,Endothelial,0.12270450751252086,735,5990,subclass
Br5400,Control,L2/3,L2/3 IT,0.24073455759599333,1442,5990,subclass
Br5400,Control,L2/3,L4 IT,0.0055091819699499165,33,5990,subclass
Br5400,Control,L2/3,L5 ET,0.001335559265442404,8,5990,subclass
Br5400,Control,L2/3,L5 IT,0.0001669449081803005,1,5990,subclass
Br5400,Control,L2/3,L5/6 NP,0.0011686143572621035,7,5990,subclass
Br5400,Control,L2/3,L6 CT,0.0,0,5990,subclass
Br5400,Control,L2/3,L6 IT,0.004841402337228714,29,5990,subclass
Br5400,Control,L2/3,L6 IT Car3,0.000333889816360601,2,5990,subclass
Br5400,Control,L2/3,L6b,0.04858096828046744,291,5990,subclass
Br5400,Control,L2/3,Lamp5,0.019198664440734557,115,5990,subclass
Br5400,Control,L2/3,Lamp5 Lhx6,0.002003338898163606,12,5990,subclass
Br5400,Control,L2/3,Microglia-PVM,0.10634390651085142,637,5990,subclass
Br5400,Control,L2/3,OPC,0.019365609348914858,116,5990,subclass
Br5400,Control,L2/3,Oligodendrocyte,0.06327212020033389,379,5990,subclass
Br5400,Control,L2/3,Pax6,0.011519198664440735,69,5990,subclass
Br5400,Control,L2/3,Pvalb,0.006010016694490818,36,5990,subclass
Br5400,Control,L2/3,Sncg,0.022537562604340568,135,5990,subclass
Br5400,Control,L2/3,Sst,0.024707846410684475,148,5990,subclass
Br5400,Control,L2/3,Sst Chodl,0.0035058430717863106,21,5990,subclass
Br5400,Control,L2/3,VLMC,0.07729549248747913,463,5990,subclass
Br5400,Control,L2/3,Vip,0.03939899833055092,236,5990,subclass
Br5400,Control,L4,Astrocyte,0.07577060051578043,617,8143,subclass
Br5400,Control,L4,Chandelier,0.011912071718040035,97,8143,subclass
Br5400,Control,L4,Endothelial,0.13483973965369028,1098,8143,subclass
Br5400,Control,L4,L2/3 IT,0.26489008964755006,2157,8143,subclass
Br5400,Control,L4,L4 IT,0.027139874739039668,221,8143,subclass
Br5400,Control,L4,L5 ET,0.006140243153628884,50,8143,subclass
Br5400,Control,L4,L5 IT,0.006017438290556306,49,8143,subclass
Br5400,Control,L4,L5/6 NP,0.0012280486307257768,10,8143,subclass
Br5400,Control,L4,L6 CT,0.0,0,8143,subclass
Br5400,Control,L4,L6 IT,0.0066314626059191945,54,8143,subclass
Br5400,Control,L4,L6 IT Car3,0.00036841458921773305,3,8143,subclass
Br5400,Control,L4,L6b,0.06312169961930493,514,8143,subclass
Br5400,Control,L4,Lamp5,0.01056121822424168,86,8143,subclass
Br5400,Control,L4,Lamp5 Lhx6,0.003438536166032175,28,8143,subclass
Br5400,Control,L4,Microglia-PVM,0.08792828195996562,716,8143,subclass
Br5400,Control,L4,OPC,0.009824389045806214,80,8143,subclass
Br5400,Control,L4,Oligodendrocyte,0.07220925948667567,588,8143,subclass
Br5400,Control,L4,Pax6,0.0024560972614515535,20,8143,subclass
Br5400,Control,L4,Pvalb,0.01952597322853985,159,8143,subclass
Br5400,Control,L4,Sncg,0.005034999385975685,41,8143,subclass
Br5400,Control,L4,Sst,0.03106963035736215,253,8143,subclass
Br5400,Control,L4,Sst Chodl,0.003929755618322485,32,8143,subclass
Br5400,Control,L4,VLMC,0.11617340046665849,946,8143,subclass
Br5400,Control,L4,Vip,0.03978877563551517,324,8143,subclass
Br5400,Control,L5,Astrocyte,0.0605112154407929,1276,21087,subclass
Br5400,Control,L5,Chandelier,0.008868022952529996,187,21087,subclass
Br5400,Control,L5,Endothelial,0.11793996301038555,2487,21087,subclass
Br5400,Control,L5,L2/3 IT,0.0905297102480201,1909,21087,subclass
Br5400,Control,L5,L4 IT,0.11229667567695736,2368,21087,subclass
Br5400,Control,L5,L5 ET,0.03110921420780576,656,21087,subclass
Br5400,Control,L5,L5 IT,0.08858538436003224,1868,21087,subclass
Br5400,Control,L5,L5/6 NP,0.015080381277564376,318,21087,subclass
Br5400,Control,L5,L6 CT,0.0013278323137478067,28,21087,subclass
Br5400,Control,L5,L6 IT,0.004789680846018874,101,21087,subclass
Br5400,Control,L5,L6 IT Car3,0.0013752548963816569,29,21087,subclass
Br5400,Control,L5,L6b,0.06008441219708825,1267,21087,subclass
Br5400,Control,L5,Lamp5,0.006971119647175985,147,21087,subclass
Br5400,Control,L5,Lamp5 Lhx6,0.0026082420448617634,55,21087,subclass
Br5400,Control,L5,Microglia-PVM,0.061175131597666806,1290,21087,subclass
Br5400,Control,L5,OPC,0.009674206857305448,204,21087,subclass
Br5400,Control,L5,Oligodendrocyte,0.18513776260255133,3904,21087,subclass
Br5400,Control,L5,Pax6,0.0010907194005785555,23,21087,subclass
Br5400,Control,L5,Pvalb,0.028169014084507043,594,21087,subclass
Br5400,Control,L5,Sncg,0.0009010290700431546,19,21087,subclass
Br5400,Control,L5,Sst,0.03627827571489543,765,21087,subclass
Br5400,Control,L5,Sst Chodl,0.0011381419832124057,24,21087,subclass
Br5400,Control,L5,VLMC,0.054867928107364725,1157,21087,subclass
Br5400,Control,L5,Vip,0.019490681462512448,411,21087,subclass
Br5400,Control,L6,Astrocyte,0.05671869052150742,447,7881,subclass
Br5400,Control,L6,Chandelier,0.0050754980332445125,40,7881,subclass
Br5400,Control,L6,Endothelial,0.08907499048344118,702,7881,subclass
Br5400,Control,L6,L2/3 IT,0.010150996066489025,80,7881,subclass
Br5400,Control,L6,L4 IT,0.03349828701941378,264,7881,subclass
Br5400,Control,L6,L5 ET,0.010024108615657912,79,7881,subclass
Br5400,Control,L6,L5 IT,0.05963710189062302,470,7881,subclass
Br5400,Control,L6,L5/6 NP,0.020936429387133613,165,7881,subclass
Br5400,Control,L6,L6 CT,0.031594975256947086,249,7881,subclass
Br5400,Control,L6,L6 IT,0.053038954447405154,418,7881,subclass
Br5400,Control,L6,L6 IT Car3,0.023854840756249208,188,7881,subclass
Br5400,Control,L6,L6b,0.1318360614135262,1039,7881,subclass
Br5400,Control,L6,Lamp5,0.0013957619591422408,11,7881,subclass
Br5400,Control,L6,Lamp5 Lhx6,0.0027915239182844816,22,7881,subclass
Br5400,Control,L6,Microglia-PVM,0.06648902423550311,524,7881,subclass
Br5400,Control,L6,OPC,0.009262783910671235,73,7881,subclass
Br5400,Control,L6,Oligodendrocyte,0.29881994670727063,2355,7881,subclass
Br5400,Control,L6,Pax6,0.0002537749016622256,2,7881,subclass
Br5400,Control,L6,Pvalb,0.018779342723004695,148,7881,subclass
Br5400,Control,L6,Sncg,0.0002537749016622256,2,7881,subclass
Br5400,Control,L6,Sst,0.03502093642938713,276,7881,subclass
Br5400,Control,L6,Sst Chodl,0.0011419870574800152,9,7881,subclass
Br5400,Control,L6,VLMC,0.036289810937698265,286,7881,subclass
Br5400,Control,L6,Vip,0.004060398426595609,32,7881,subclass
Br5436,Control,L2/3,Astrocyte,0.1893491124260355,1248,6591,subclass
Br5436,Control,L2/3,Chandelier,0.007737824305871643,51,6591,subclass
Br5436,Control,L2/3,Endothelial,0.13685328478227887,902,6591,subclass
Br5436,Control,L2/3,L2/3 IT,0.2535275375512062,1671,6591,subclass
Br5436,Control,L2/3,L4 IT,0.004703383401608254,31,6591,subclass
Br5436,Control,L2/3,L5 ET,0.0010620543164921864,7,6591,subclass
Br5436,Control,L2/3,L5 IT,0.0007586102260658474,5,6591,subclass
Br5436,Control,L2/3,L5/6 NP,0.00015172204521316947,1,6591,subclass
Br5436,Control,L2/3,L6 CT,0.0,0,6591,subclass
Br5436,Control,L2/3,L6 IT,0.004399939311181915,29,6591,subclass
Br5436,Control,L2/3,L6 IT Car3,0.00015172204521316947,1,6591,subclass
Br5436,Control,L2/3,L6b,0.03990289789106357,263,6591,subclass
Br5436,Control,L2/3,Lamp5,0.01942042178728569,128,6591,subclass
Br5436,Control,L2/3,Lamp5 Lhx6,0.0024275527234107115,16,6591,subclass
Br5436,Control,L2/3,Microglia-PVM,0.08511606736458807,561,6591,subclass
Br5436,Control,L2/3,OPC,0.01957214383249886,129,6591,subclass
Br5436,Control,L2/3,Oligodendrocyte,0.04566833560916401,301,6591,subclass
Br5436,Control,L2/3,Pax6,0.009255044758003338,61,6591,subclass
Br5436,Control,L2/3,Pvalb,0.007130936125018965,47,6591,subclass
Br5436,Control,L2/3,Sncg,0.026551357912304657,175,6591,subclass
Br5436,Control,L2/3,Sst,0.01426187225003793,94,6591,subclass
Br5436,Control,L2/3,Sst Chodl,0.0030344409042633897,20,6591,subclass
Br5436,Control,L2/3,VLMC,0.08466090122894857,558,6591,subclass
Br5436,Control,L2/3,Vip,0.04430283720224549,292,6591,subclass
Br5436,Control,L4,Astrocyte,0.11574746008708273,1276,11024,subclass
Br5436,Control,L4,Chandelier,0.01242743105950653,137,11024,subclass
Br5436,Control,L4,Endothelial,0.14622641509433962,1612,11024,subclass
Br5436,Control,L4,L2/3 IT,0.21389695210449927,2358,11024,subclass
Br5436,Control,L4,L4 IT,0.02376632801161103,262,11024,subclass
Br5436,Control,L4,L5 ET,0.005351959361393324,59,11024,subclass
Br5436,Control,L4,L5 IT,0.011520319303338172,127,11024,subclass
Br5436,Control,L4,L5/6 NP,0.00090711175616836,10,11024,subclass
Br5436,Control,L4,L6 CT,0.00027213352685050797,3,11024,subclass
Br5436,Control,L4,L6 IT,0.0041727140783744555,46,11024,subclass
Br5436,Control,L4,L6 IT Car3,0.000181422351233672,2,11024,subclass
Br5436,Control,L4,L6b,0.054517416545718435,601,11024,subclass
Br5436,Control,L4,Lamp5,0.009615384615384616,106,11024,subclass
Br5436,Control,L4,Lamp5 Lhx6,0.00317489114658926,35,11024,subclass
Br5436,Control,L4,Microglia-PVM,0.07556240928882438,833,11024,subclass
Br5436,Control,L4,OPC,0.01269956458635704,140,11024,subclass
Br5436,Control,L4,Oligodendrocyte,0.08454281567489115,932,11024,subclass
Br5436,Control,L4,Pax6,0.002812046444121916,31,11024,subclass
